GeneID	GSM8428862	GSM8428863
107984811	0	0
105371388	0	0
105371389	0	0
105376778	0	0
100506542	0	0
101928582	0	1
101154687	0	0
146513	0	0
732275	2	4
400550	0	0
2294	12	7
64779	1014	795
146512	14	12
103752587	66	47
2303	729	772
2300	1145	1024
101928614	0	0
102724344	18	7
105371392	0	1
107984819	0	1
105371393	13	12
440390	0	0
105371394	0	1
101928708	1	0
101928682	1	1
100506581	128	109
101928659	12	6
79791	1541	1115
100189226	3	4
81631	12348	10518
23174	1662	1610
101928737	7	6
57338	76	76
54758	2560	1517
100129215	13	13
105371399	7	3
102724467	5	7
8140	25361	20627
102465464	18	11
113218509	0	0
107987237	45	20
763	1	0
54971	784	620
105369246	0	0
400553	0	0
105371401	34	45
101928880	0	1
107984862	106	85
84627	46	33
112268182	1	1
161882	168	169
100847057	0	0
107984890	1	0
100128882	3	6
107984905	1	0
400555	17	15
124245	5393	3513
27189	2	3
1535	7435	6185
4597	3826	2550
197187	242	173
333929	87	90
115992	746	662
348180	782	567
9780	6402	4318
100616167	4	6
100289580	94	41
339059	2	1
107984842	0	0
81620	5253	5254
353	3592	2711
2588	1063	804
107987238	41	35
107983950	39	20
51693	2983	2815
390748	12	21
863	6	4
101927793	1	1
102724632	0	0
105371409	1	0
107984871	3	1
100129697	1	2
105371411	0	0
105371412	0	0
197322	964	751
283860	5	4
400558	3	2
1013	145	104
146429	197	137
197320	963	819
105371413	47	36
29123	9307	6865
105371414	124	86
100287036	34	24
101927817	8	8
101930112	64	78
101927863	11	8
6687	3355	2650
6137	65799	58379
606500	89	85
27132	2095	1587
1800	7	10
5119	4495	2991
124045	675	545
105371416	48	33
8558	1360	1228
124044	276	224
9605	573	464
100128881	287	192
92822	1390	1180
2175	3801	2947
84501	532	495
107984817	47	25
105371419	21	17
112268179	62	41
22980	3255	2549
4157	245	168
10381	2879	2124
54849	2624	1950
109623464	8	3
92806	1040	941
172	2032	1650
79007	929	877
2622	1216	906
750	11	11
100130015	280	239
11105	6	3
105376786	0	1
100996541	3	1
105376781	40	19
101927999	11	5
105371423	77	72
107987240	3	1
102723655	0	0
102723930	0	0
105379545	0	0
107987382	0	1
105379535	0	1
105379533	0	0
102723713	0	0
105379537	0	0
112268315	0	1
102723753	1	1
107987384	0	0
653562	2	2
105379539	0	1
105379540	0	0
112268316	0	0
102724014	0	0
102723841	2	1
105379544	0	0
102723869	0	0
102724052	0	0
105379547	0	2
107987386	1	0
102723890	5	3
105377826	29	19
101929823	46	34
101929828	1	0
653486	0	2
8447	9	17
100506371	0	1
9501	331	306
100506388	3	0
105371425	1	1
105371430	52	46
400566	124	111
359845	2736	2298
55275	2007	1576
79850	2152	1680
50628	4606	3062
100131454	58	47
51031	8316	6666
55178	3009	2244
64359	6344	6145
101927727	88	87
29928	2549	1935
29	3204	2523
112268190	114	91
105371481	137	90
100422835	1	0
105379599	4	8
105371480	333	240
105371479	1	5
107984980	0	0
727857	0	0
286753	1	1
7531	53616	41318
1398	7874	6536
4641	15955	12459
105371483	45	49
51763	1474	1395
100306951	492	475
5306	7142	5668
124935	359	221
8578	818	617
83547	601	515
10594	30320	20823
727910	1844	1861
84981	2158	1663
407004	55	36
124997	2396	1838
5345	56	61
5176	224	236
114826	2556	2187
6117	19049	15602
146760	13	12
105371486	12	2
105371485	0	1
1801	2287	1864
124641	1004	1011
406921	0	0
406994	0	0
3090	691	608
23293	2552	1862
107984988	34	18
101927839	0	1
63826	2631	2152
55720	9679	6233
692208	8	6
692207	6	2
9905	4150	3247
101927864	591	453
4335	1685	1385
284009	19	13
79066	2950	2343
5048	13702	11742
105371490	50	49
23277	5842	3834
102465465	4	2
105371592	24	21
101928991	7	8
100302208	0	0
23108	1017	834
101927911	44	37
8386	0	0
4991	0	0
8389	0	0
8390	0	0
100288728	0	0
26189	0	0
8383	0	1
653166	0	1
4995	1	1
4994	2	0
390756	0	0
8387	1	0
8392	0	0
8388	1	0
84690	2	2
443	34	28
162514	25	25
7442	491	449
23729	1799	1333
1497	2659	2478
105371493	48	39
105371492	261	248
100533970	3417	2492
30851	2600	1857
83460	705	555
5026	200	167
3682	1180	1003
83903	1267	1024
55421	6569	5119
84254	545	439
5023	1	4
489	890	785
105371496	0	0
23140	2927	1959
124936	449	418
51479	7355	5712
7326	5117	4327
201305	54	55
107985053	33	22
124976	373	250
10514	6322	3598
124975	23	15
342527	60	102
400568	1	1
105371498	1	0
246	3	2
105371499	1	2
27043	8764	5091
101559451	47	44
409	4639	4091
400569	1096	812
58191	938	723
84225	49	30
9032	0	0
284013	2	6
388323	40	20
5694	9813	8120
5338	1941	1545
50488	6374	4879
1145	214	223
100130311	68	71
2811	48	46
8402	4434	3625
26001	5322	5075
5216	70571	55134
2027	290	410
9552	4007	3400
23125	2613	2162
102465521	8	6
102465522	3	3
101927979	372	358
388324	233	217
10749	9633	6912
102724009	888	541
105371502	16	14
105371501	7	11
55065	16	10
124961	83	81
7775	1188	979
101928000	115	91
9098	42	46
84622	916	849
100130950	68	59
388325	39	42
9135	7435	6352
105371505	27	25
4927	3904	3164
84268	6323	4913
708	13648	9183
56919	3560	2681
105371506	0	0
51009	7397	6269
79003	5094	4427
728392	957	732
22861	2058	1422
105371507	2	3
339166	1	1
23302	41	30
105371508	0	1
105371509	1	1
23746	4	4
107985017	333	256
54478	1633	1252
83394	456	384
9851	2352	1803
84817	2319	1856
51003	755	691
388327	361	318
100616401	0	0
100616466	0	0
100652883	3	0
284111	14	17
54739	1436	1263
162517	1	1
83659	0	2
245	11	3
100506713	111	84
239	835	700
100529209	2369	2306
440400	1963	1976
124944	461	388
100506755	378	310
406971	0	0
574456	0	0
255877	6	5
201232	381	359
162515	5	9
10462	0	1
433	3	6
105371512	0	1
432	116	106
1742	1081	1038
37	19224	13776
442898	35	39
1856	4131	3753
79142	3737	3059
11337	10741	10526
23399	4808	4399
23587	2702	2386
1366	146	122
6517	91	91
51087	90	130
1984	25846	19201
2874	5474	4641
84461	3312	2307
9744	928	765
147040	795	602
339168	1	1
8711	385	330
100529211	1605	1328
57048	1229	964
254863	2014	2016
57555	4128	3444
374768	13	4
201243	1	2
107983988	0	2
284114	230	222
2256	2093	1669
1140	1496	1445
57659	3762	3472
643664	11	4
5430	10831	7657
407977	101	81
8742	13	20
8741	165	117
26168	3054	2523
100533955	38707	28102
1973	35913	25850
652965	8	12
652966	13	22
26781	172	134
968	4638	3659
100996842	769	664
9526	4643	3954
6665	169	109
9513	6349	5326
6462	33	46
112483	5207	4253
482	61	67
7157	8391	6262
55135	2902	1879
1949	677	641
146754	11	8
118432	1	0
105371516	2	1
23135	944	708
107987244	64	54
92162	25	25
84316	3129	2789
124637	2026	1478
1107	7393	5505
677763	3	2
284023	178	172
9196	148	161
58485	3740	3394
116840	3705	2737
105371517	2	1
3000	14	7
247	2	2
242	31	27
107985075	13	14
100422983	0	0
59344	32	24
7206	0	1
7228	0	0
7208	0	0
84667	38	32
7230	1	0
7196	0	0
105376799	0	0
100189037	0	0
100189438	0	0
5187	696	646
102465532	0	0
6844	1762	1718
84314	634	677
727676	33	31
105371520	33	36
100189112	0	0
100189331	0	0
100616406	0	0
100189187	0	0
100189387	0	0
54785	577	440
9212	5669	4783
284029	57	48
100189123	6	4
100189206	0	0
100189383	17	9
100189124	1	1
80169	1389	1143
100189222	3	3
100189184	5	7
100189393	23	19
5198	5273	2753
399512	1258	1211
29098	799	655
22899	7	8
146852	0	0
100128288	77	93
124751	368	318
6154	140681	124089
643904	3	5
81565	3400	2617
4628	10068	8101
107987245	699	529
112268195	293	235
102724262	233	157
105371525	1	2
105371526	0	0
146849	1	1
105371529	3	6
388333	0	0
105371530	0	1
162387	1	9
146850	117	102
107985071	0	0
107985063	4	5
23533	52	55
101928235	1	1
9423	379	268
101928266	7	7
105371532	12	8
105371531	10	21
9482	1789	1727
146845	42	47
124739	709	617
107985011	7	11
201140	0	0
644070	1	0
9340	25	29
5957	1	4
8522	1520	1421
8735	2	3
107985004	1	1
100128560	2	2
4626	2	3
4622	1	0
4619	1	2
4620	4	1
4621	221	171
6341	3955	2967
56985	307	321
388335	69	64
100506898	1	2
101101775	0	0
100289255	2	3
644139	2	0
105371536	0	0
388336	0	1
1770	1	3
101928350	0	1
7566	735	570
6416	2448	2264
100126313	0	0
284034	36	26
105371540	5	10
93649	1593	1139
101928418	1	1
100128006	103	76
9912	198	169
100616494	0	0
60528	6272	4709
105371541	0	1
105371543	0	0
9955	242	221
100302287	1	0
105371544	1	0
107985014	0	0
100506974	0	0
94158	32	21
100874058	398	339
1352	879	690
146822	29	21
9953	79	84
84815	148	162
107985080	5	6
107984996	0	0
105371545	0	4
107984977	3	0
94150	0	0
101928475	0	0
94151	0	0
107984976	0	1
105371547	0	0
5376	3840	3392
100616125	0	0
64518	11	11
100533496	1056	748
284040	684	505
94145	1	4
201158	1626	1149
374286	40	38
10626	1356	1240
57335	1266	1006
353149	11	8
105371560	0	2
105371559	2	2
644694	0	0
4213	385	313
101928567	0	0
105371557	0	1
136	3707	3428
125150	955	995
54902	5212	3997
9611	6389	5668
109623477	0	1
9487	2212	1776
100302124	0	0
201161	1476	1079
7314	78594	65693
51393	165	149
125144	15799	14220
692087	1220	1011
26800	121	93
692106	73	58
388341	3035	3138
105371554	33	20
57336	718	669
57547	497	471
9720	92	44
162632	121	141
100129396	3	0
105371553	0	2
105371552	1	0
400578	3	1
105371551	2	0
147228	2	3
96597	0	0
23495	0	1
284191	4	8
105371562	1	1
23164	15172	10632
201164	557	556
201163	4303	3610
8533	10601	8727
56953	37	33
55090	989	812
51655	41	49
10400	1182	1063
105371564	3	2
10743	3903	3060
100861516	1	1
140771	3	6
6720	2036	1811
102465466	2	4
693120	0	0
146691	1897	1521
83450	85	98
107984989	7	6
91647	882	757
79018	1527	1402
1819	2221	1681
105371566	133	106
51168	20	23
105371567	2	1
54890	3869	3526
3996	4463	3853
2314	25350	16318
125170	1172	924
7156	5322	3918
140775	5099	3736
6470	6744	6126
102466733	18	21
645027	0	0
400579	11	18
339240	2	0
339241	5	5
105371570	0	0
729252	1	2
105371569	1	0
654346	80	70
220594	11	14
80039	1	1
284047	20	19
107985051	0	2
254272	10	5
729288	184	184
2310	402	267
147166	949	967
10517	18	18
51030	4425	3747
101929141	1	2
5636	2883	2106
125206	316	277
644815	2395	1871
10750	6	9
112268188	1	0
26851	2	1
780852	5	1
102724624	4	6
780854	1	1
400581	9	7
79999	5	2
780851	8	12
780853	0	1
388436	10	5
22905	1807	1471
100874309	8	5
100874018	12	7
27077	1830	1600
100302256	2	0
105371573	15	13
5598	1756	1337
4239	37	30
7732	6	7
105371574	1	0
107984995	1	0
112268205	0	0
100189203	0	0
55244	0	5
677882	3	2
105371578	0	0
224	1534	1258
146802	10	23
218	18	14
9706	406	336
100189277	1	3
11216	3395	2584
92521	5898	5120
100131943	0	0
105371579	0	0
348254	11	15
347716	80	97
100996259	4	4
339256	2	0
284194	20	16
644945	1	1
100996294	5	5
105371580	0	1
256223	0	0
105371582	1	1
105371583	0	0
100287072	2	0
339184	0	0
440416	4	5
339260	5	2
23326	15084	11692
101060544	0	2
25979	1670	1616
8834	1894	1690
107984969	84	53
256302	773	691
5606	2277	1804
3768	139	170
105371589	0	2
339263	2483	1659
101930665	3	4
100134444	9	6
23666	49	28
105371595	0	0
105371597	0	0
284123	0	0
105377824	0	0
107987246	0	1
105377822	0	1
284124	2	3
100462977	0	0
105371703	1	0
105371704	0	0
100616277	0	0
26118	15749	13965
105371705	0	0
440419	1	1
8844	861	759
3965	866	662
4843	12	6
201229	277	243
105371708	0	0
105371709	41	18
51701	1543	1527
102724517	151	96
105371711	15	11
105371710	4	6
23615	8	3
105371712	1	3
23614	0	2
101926984	29	28
284085	7	1
27346	6519	6303
90410	892	869
7126	6189	5147
26073	6833	5556
147007	3380	2623
100616388	6	6
645832	0	2
7448	58	69
23098	1515	1222
113235	1515	1378
9058	1	2
8456	2	4
9094	1094	929
94005	4689	4068
230	429	308
10615	8569	6871
100506436	1285	942
124923	425	258
9703	14396	9894
6388	2725	2346
6830	14115	9165
147011	107	82
83871	6985	5789
6147	40093	38989
26808	14	17
26773	37	46
26809	23	17
26772	21	15
116238	1261	1176
284086	508	446
9618	4112	3448
55731	1702	1485
26284	3659	3075
574411	0	0
100616273	0	0
406936	0	0
100616385	0	0
2319	5890	4445
147015	1390	1222
57649	5403	4168
101927018	29	14
105371716	15	11
124925	28	18
51268	35	58
399687	5478	4390
9220	992	989
1411	9	4
57532	11662	9978
100616122	5	1
57551	7837	6487
116236	1060	965
90313	1900	1353
28964	3193	2778
124930	340	275
84940	229	235
85464	1444	1157
107984990	6	0
374786	87	75
84081	2767	2607
494335	2	1
100423003	0	0
6532	8	11
105371720	0	0
642	3542	2633
105371721	0	0
388364	0	1
1362	7919	5849
9527	3479	2730
26083	2	4
101927093	1	1
107133515	1962	1658
6459	13	13
105371723	10	4
440423	1694	1661
51379	2195	1887
79915	3013	2686
79736	946	1015
55803	389	311
84282	609	585
503645	5	9
107984974	1913	1794
646030	26	19
105371722	75	58
100616266	1	0
4763	5283	4220
101927057	3	6
4974	9	16
2124	689	701
2123	1218	1264
84440	512	436
105371725	1	1
100616248	2	2
100189245	0	0
406968	14	3
100616449	2	0
100126356	3	0
55352	3494	2810
55813	7615	5376
23512	12853	11612
114659	972	873
6458	67	65
107985082	37	39
102724625	1	3
105371730	100	64
55288	2683	2558
503640	40	31
105371731	2	0
162494	60	108
105371732	0	1
64149	2054	1887
693217	190	117
7756	10130	8578
5717	10129	7199
8851	686	571
4642	1296	986
105371734	6	6
107985012	3	2
102724715	5	5
26022	949	881
102724731	0	1
124912	0	0
40	2	3
105371737	1	0
100506677	0	0
112268206	0	0
147004	1	2
107985038	0	1
107987247	0	0
107985035	0	0
107985036	1	0
107985039	0	0
105371735	0	1
101927239	2	0
6347	142	195
6354	0	0
6356	0	0
6355	0	0
6357	0	0
6346	0	1
105371738	0	0
105371739	0	0
400591	0	1
124842	0	1
105371740	0	0
105371742	0	0
105371741	0	0
10693	32	26
91603	1430	1157
3980	2345	1473
117584	860	742
100529207	876	769
5892	2547	2100
54752	66	61
54475	2784	1904
146862	11	10
146861	1	0
105371932	137	91
162394	4329	3302
91607	922	719
105371933	7	4
55106	2968	1994
146857	1819	1763
100506736	18	8
107985032	3	1
342618	4	2
107985033	0	0
105371743	435	365
692076	13	7
5193	525	390
163	13783	10959
91608	66	85
246176	3	5
79148	18	7
107985067	1	1
146853	1	0
8148	12129	8687
256957	8	5
105371744	2	1
6352	2044	1807
105371745	3	2
100533789	71	69
201299	313	260
57151	2	0
6360	0	0
6358	0	0
348249	2	2
6359	2	2
107985068	0	0
6368	0	0
105371746	0	0
6362	1	1
102724850	2	3
6348	89	89
101927369	91	82
6351	50	39
107985055	55	45
107985056	2	0
414059	36	34
414062	119	97
9560	1	2
105371747	0	1
102724862	68	66
102724956	2	2
101060321	45	43
102723414	0	0
729877	75	77
84218	52	46
100510707	16	18
105371749	17	16
9326	4646	4244
80179	8383	6025
284098	2801	2119
79893	9487	8427
79154	1042	820
107985031	93	69
79922	508	411
105371750	2	1
105371751	1	1
102723471	2	0
3975	5	6
26574	8339	5577
100422969	0	1
105371753	3	4
31	3716	2702
106635523	0	0
284099	2	3
6871	1591	1255
11072	3866	3113
11276	4760	3838
11056	5525	4445
102465136	2	5
105371755	332	309
105371756	296	165
6928	867	700
107985009	9	10
105371754	14	12
105371757	0	1
284100	0	1
101060351	121	107
102723608	1	0
101060376	220	220
101060389	150	142
102723819	0	0
414060	136	129
101929950	182	140
102723859	596	486
102723933	0	0
729873	162	145
440434	867	667
105371760	1	1
84311	5996	5124
440435	6	3
30837	1444	1159
57636	4992	4233
101929494	405	401
80725	39	44
105371761	0	0
100170841	941	778
105371764	8	13
105371763	101	65
100616203	0	0
4302	3725	3022
105371762	8	9
100616153	1	1
284106	1917	1730
7703	1806	1464
100287808	31	26
100189176	0	0
5691	9543	7720
8396	4037	3203
54883	3746	2653
100616416	0	0
388381	0	0
9349	72270	61613
109617002	4	6
619505	60	44
100189435	1	0
100189052	0	0
100189090	0	1
3927	22981	18817
102465467	7	5
100505576	22	26
494188	0	1
105371767	3	0
105371766	0	0
342666	14	10
100131347	20	10
57125	45	65
100189105	0	0
100189414	0	0
390790	7	4
105371768	53	44
782	656	611
6143	98868	85521
342667	301	301
101929578	2	1
84961	1744	1689
113839521	0	1
5469	7073	5058
51755	7206	5334
105371770	19	27
105371771	0	0
4761	0	0
84152	2	4
10948	2358	1985
8557	19	18
5409	1	1
93210	321	241
2064	5246	3769
100616132	7	4
84299	2489	2126
2886	124	134
22806	11	7
124626	3	2
55876	572	537
94103	3415	2782
100505591	16	16
112268187	6	4
284110	1	1
5709	6283	4549
1440	1031	813
9862	2185	1764
102466757	15	22
101340251	8	8
7067	1129	933
9572	299	261
339287	6840	5672
22794	8089	5649
102466986	0	0
51195	402	363
102465523	1	3
147179	3187	2536
990	19574	14509
5914	1240	1084
105371934	32	9
101929693	60	41
125111	537	434
7153	27306	25067
3487	12658	9504
107985064	24	12
84951	48	16
105371773	6	3
101059954	9	13
107985090	26	28
1236	90	62
6605	9418	8171
125113	1	3
105371775	0	1
192666	0	0
147183	1	0
353288	0	1
342574	1	0
162605	0	0
105371776	0	1
3858	938	873
147184	403	318
105371777	2	2
3859	0	5
54474	2	3
25984	8	4
107985072	2	0
390792	1	3
125115	0	0
85293	0	0
83897	0	0
83896	0	1
83895	10	6
728255	0	1
81850	0	1
81851	1	0
81872	4	3
728279	7	4
730755	613	379
85294	11	15
100132476	5	0
728224	39	13
100132386	3	0
653240	1	0
83755	1	1
81871	1	1
85289	0	0
84616	0	0
85290	1	0
85291	1	0
85285	0	0
728318	1	0
83899	0	0
83900	0	0
83901	0	0
85280	0	0
81870	0	1
100507608	0	0
100505724	0	0
100533177	0	0
100505753	0	0
83902	0	0
3883	3	1
105371778	0	0
3884	17	15
3885	689	511
3881	4	2
100505782	0	1
8688	1	1
8687	2	2
3882	7	5
3886	1	1
8689	2	0
3860	329	77
3866	113	68
102466658	8	4
3880	302	57
147093	0	0
3857	6	3
3861	23	12
3868	89	39
3872	11681	8359
284116	3	5
10209	50327	48353
2520	5	4
9001	86	71
3728	2227	2183
10609	1214	828
60681	4819	3710
115024	4281	3597
317719	12	14
55175	1404	1293
47	19637	15290
83538	86	108
1267	9701	7128
7266	10186	7664
28511	3079	2652
201181	56	45
110806298	45	36
79132	506	351
2648	2922	2313
94086	3	9
5878	9128	7456
105371781	9	14
23415	6	4
3060	1	0
84514	616	531
6777	3738	3276
6776	380	272
6774	8122	6266
284119	35871	23989
102725238	172	134
535	3052	2293
100847030	3	3
100847046	59	42
4669	808	795
108783654	583	486
3292	387	302
80347	4313	3705
6945	5236	4246
29893	4562	3574
162427	2113	2150
7283	10156	8953
27175	2422	2159
79990	621	492
2826	39	34
8506	3280	2266
2145	1871	1585
102466195	0	0
100190938	131	92
10266	218	206
84313	3923	3353
65266	1503	971
28958	1870	1736
124817	1591	1419
8678	4930	4051
102465468	3	2
107985007	13	9
10197	10193	7554
314	79	70
8639	28	33
90586	1	2
388387	0	0
2538	1	0
100885850	1606	1186
80755	1576	1144
100885848	73	87
146923	1682	1428
6155	29312	27007
3430	7845	4919
10493	15280	13095
8153	229	240
672	5685	5004
10230	804	770
101929767	128	124
4077	9765	7587
113277	572	344
100874261	37	37
6066	3	1
105371785	17	19
100130581	204	179
379	1293	970
106660605	1	0
100313779	1	0
1659	5729	4030
2118	1052	774
4222	3	8
105371786	8	7
107985085	2	7
50964	2	2
1845	11228	10670
284067	3	5
4356	925	594
107984979	3	1
146894	3	3
107985077	0	1
4355	1344	1095
105371787	0	0
23591	0	0
107985086	0	0
102724183	1	2
107546764	0	0
5539	7	5
5697	8	7
162417	716	675
84336	3006	2202
124801	4494	3798
92579	2248	2180
10014	2230	1897
105371789	1	0
78995	1142	913
92591	156	157
339201	228	245
79089	1955	1804
56970	2895	2210
101926967	48	57
7343	12036	6802
102465469	2	2
6521	3	4
105371790	0	0
101926996	37	34
10900	17	16
51629	4217	3242
2896	25960	21940
284069	275	289
3674	370	433
23131	4697	3474
105371791	6	3
2535	4327	3899
101927017	0	1
284071	508	472
124808	4787	3802
105371792	559	409
80174	1908	1247
107985044	102	71
4185	376	330
10052	9906	8396
51751	25	34
9343	15789	10766
388389	114	78
2670	38	52
100528020	8	11
105371793	39	46
146909	2365	2015
102466734	8	10
10882	400	436
107987243	5	5
79877	510	543
4836	11228	8965
113026	2629	2207
102465470	11	10
79777	509	476
10614	5136	4640
124790	478	418
112268203	13	10
105371795	420	385
339192	19	20
752	1195	918
107985040	157	111
100133991	139	149
124783	32	21
9020	1191	964
105371796	13	18
201176	1211	969
9842	2321	1717
100423004	39	18
105369225	44	36
55073	673	546
105376839	79	58
644172	73	95
147081	839	772
104909134	130	119
105371802	1	0
107985028	0	0
1394	2	1
100128977	0	0
162540	0	0
4137	14	16
100130148	0	0
105371800	0	0
246744	0	0
284058	3325	2771
107985027	48	38
644246	75	82
100506084	619	567
9884	656	556
107987254	25	25
728806	528	343
51326	1793	1529
474170	1291	1043
644297	20	17
4905	4550	3807
7473	389	367
101929777	0	0
7484	13	17
105371798	0	1
112268191	0	0
9570	5043	3721
100847067	0	0
388394	2	2
101927060	416	292
996	11358	9427
4635	2	4
3690	2134	1478
107985029	1	2
102724508	10	19
124989	145	140
653479	312	292
9520	13675	10645
112268184	3088	2881
3837	60332	43738
9755	460	411
30009	6	2
114881	494	477
124995	3113	3098
90506	65	74
90507	903	833
80320	331	254
102724532	56	74
6668	1351	1119
100506325	139	144
55163	2857	2321
79170	13	6
80279	10824	8111
51226	1514	1078
113218499	2	8
406943	0	1
4779	32366	21038
10951	11653	10141
29916	1326	1015
8631	24	19
100302211	0	0
105371807	1	0
101927166	1	8
105371808	0	0
3211	0	0
3212	481	503
100874362	307	271
3213	1102	904
3214	327	299
406902	4	0
404266	85	64
3215	54	47
3216	292	203
3217	784	656
3218	12	14
3219	144	126
406972	11	13
101060400	120	98
105371809	101	132
360205	0	1
84366	0	0
100422978	0	0
10481	135	113
105371811	1	3
105371812	1	0
284076	211	202
105371813	0	1
10241	7552	6880
105371814	141	120
516	1976	1701
65264	12504	9849
11267	9122	6451
2695	8	6
10642	4299	3305
124872	77	60
7229	0	0
